cleaned_text,label
Pada keesokan harinya dia memaklumkan bahawa dia tidak dapat menjelaskan jumlah bil sebanyak RM  Pihak HBR memaklumkan dia boleh menguruskan pengebumian dahulu sebelum membayar bil,anger
Kata pesakit suami akan uruskan pengebumian,anger
Jadi HBR menunggu dia untuk mengambil bayi untuk dikebumikan,anger
Dalam tempoh berkenaan HBR terus mengingatkannya untuk meneruskan pengebumian tetapi dia tetap mengatakan suami sedang menguruskan katanya,love
HBR juga menjelaskan pesakit dilayan baik oleh kakitangan hospital diberikan kaunseling dan makanan percuma,anger
Sepanjang tempoh itu suami ada datang melawatnya selama beberapa minit sekali dalam dua hingga tiga hari,fear
Percubaan untuk bercakap dengannya mengenai pengebumian gagal,anger
Pesakit rayu tak libatkan polis Pengurusan HBR berbincang dengan pesakit untuk mendapatkan pihak polis bagi membantu menyelesaikan pengebumian tetapi dia merayu untuk tidak melibatkan polis,sadness
Pesakit hanya memberitahu bahawa semua keputusan adalah dari suaminya,sadness
HBR cuba mendapatkan nombor keluarga atau rakan tetapi dia enggan memberikannya,anger
Pesakit mendakwa tinggal di bilik sewa bersama suami,anger
Dia tidak mempunyai saudara atau kawan berdekatan katanya,anger
Pada masa sama HBR menegaskan pihaknya terus komited terhadap ketelusan dan pematuhan dalam semua perkara,happy
Simpan jenazah bayi  minggu Ini penjelasan hospital beritaditiktok   original sound   Berita Harian  Laporan dalam BH Online hari ini,anger
Banjir Penduduk Taman Hamparan Permai kerugian lebih RM juta KUALA TERENGGANU Kirakira  penduduk Taman Hamparan Permai Batu Hampar di sini mengalami kerugian lebih RM juta susulan banjir besar melanda kawasan itu Sabtu lalu,anger
Pengerusi Jawatankuasa Pembangunan dan Keselamatan Kampung JPKK taman berkenaan Mulyadi Yatim berkata bencana itu menyaksikan semua  unit rumah di situ ditenggelami air sedalam lebih satu meter,anger
Katanya maklumat awal mendapati punca banjir itu adalah disebabkan limpahan air dari Sungai Nerus yang letaknya kirakira empat kilometer dari kawasan taman berkenaan,anger
Banjir kali ini lebih besar dibandingkan pada  dengan setiap rumah mengalami kerugian antara RM hingga RM berikutan kebanyakan barangan dalam rumah tidak dapat diselamatkan katanya ketika ditemui di lokasi pembuangan sisa banjir di Kampung Baru Hampar di sini hari ini,anger
Mulyadi berkata penduduk taman itu berharap tindakan segera dapat diambil pihak berkuasa terbabit bagi memastikan kejadian serupa tidak berulang lagi selepas ini,anger
Katanya ini termasuk seperti membesarkan lagi longkang dan membina benteng tambatan banjir berhampiran kawasan taman berkenaan,anger
Seorang penduduk Tengku Kamaruzzaman Tengku Ali  berkata longkang dan benteng tambatan banjir perlu dinaiktaraf segera bagi mengelak banjir berulang,anger
Katanya kejadian sama akan berulang setiap kali musim Monsun Timur Laut MTL tiba sekiranya tiada tindakan segera diambil sehingga pihak berkuasa,anger
Saya mengalami kerugian lebih RM apabila semua barangan dalam rumah tidak dapat diselamatkan katanya yang mengusahakan bengkel kimpalan di Kampung Padang Machang di sini,anger
Muhammad Yusof Rafie  pula berkata banjir pada Sabtu lalu berlaku awal pagi ketika sebilangan besar penghuni taman sedang tidur,anger
Kali ini air mula memasuki kawasan taman kirakira jam  pagi secara perlahan menyebabkan penduduk tidak menyangka berlaku banjir besar sebagaimana pada  Banjir ketika itu  air naik secara mendadakhanya beberapa jam sahaja seluruh kawasan taman dipenuhi air tetapi paras air tidak tinggi seperti banjir Sabtu lalu katanya yang mengalami kerugian kirakira RM Mohd Bakri Muda  berkata dia bukan saja mengalami kerugian membabitkan kerosakan dan kemusnahan barangan dalam rumah sebaliknya tanaman timun batang yang diusahakannya di atas tanah seluas  hektar,anger
Katanya sudah dua kali kebun timun yang diusahakan sejak  itu ditenggelami banjir yang mengakibatkan dia kerugian puluhan ribu ringgit,anger
Penduduk di Taman Hamparan Permai Batu Hampar melihat dan mengumpulkan barangan yang terjejas teruk akibat banjir besar melanda kawasan itu pada awal pagi Sabtu lalu,anger
Semua  unit rumah di situ ditenggelami air sedalam lebih satu meter akibat bencana berkenaan,anger
Foto NSTPGhazali Kori,anger
Gelombang kedua banjir  anggota bantuan termasuk bomba sudah siap siaga KUALA LUMPUR Semua anggota Jabatan Bomba dan Penyelamat JBPM sudah berada di lapangan terutamanya di kawasan berisiko banjir sebagai persediaan menghadapi gelombang kedua bencana berkenaan,anger
Menteri Perumahan dan Kerajaan Tempatan Nga Kor Ming berkata seramai  anggota daripada pelbagai agensi dan jabatan termasuk JBPM sudah dikerah melaksanakan tugas membantu misi menyelamatkan mangsa terjejas,fear
Untuk gelombang kedua ini JBPM sudah membekukan cuti semua anggotanya dan kini kebanyakan yang terbabit dalam misi sudah berada di lapangan,anger
Bagaimanapun kita lihat setakat ini jumlah mangsa banjir semakin berkurangan manakala pusat pemindahan sementara PPS juga banyak ditutup,anger
Jadi kita mengharapkan untuk tempoh dua minggu ini cuaca akan kekal baik tidak hujan lebat dan sekiranya banjir ia akan ditangani secara bersama,fear
Tapi saya ingin tekankan bahawa penting untuk ambil langkah pecegahan seperti ini daripada melaksanakan misi menyelamat katanya selepas menghadiri Taklimat Kesiapsiagaan Monsun Timur Laut di JBPM Hang Tuah di sini hari ini,sadness
Dalam majlis berkenaan Kor Ming yang diiringi Ketua Pengarah JBPM Datuk Nor Hisham Mohammad turut menyerahkan sebanyak lima unit jentera jenis Volunteer Fire Response Vehicles VFRV kepada Pasukan Bomba Sukarela PBS terpilih berdasarkan merit serta jentera Urban Search and Rescue USAR kepada JBPM Negeri,anger
Kor Ming berkata ketika berhadapan dengan bencana alam sepanjang musim MTL antara isu kritikal yang sudah sekian lama dihadapi oleh JBPM adalah berkaitan penggantian jentera dan kenderaan lama,anger
Disebabkan itu saya yakin kita boleh selesaikan masalah itu menjelang tahun hadapan,anger
Menerusi Rolling Plan Kelima Tahun  kerajaan MADANI sudah meluluskan perolehan sebanyak  kenderaan baharu dengan peruntukan berjumlah RM Juta,anger
Ini membabitkan perolehan  Unit Kenderaan Ringan Operasi Bagi Kegunaan Kecemasan dan Kerja Lasak perolehan  Unit Light Fire Forensic Vehicle LFFV dan perolehan Penggantian lima Unit Jentera Khas K Canine Rescue Tender,anger
Selain peruntukan untuk perolehan jentera baharu kita turut peruntukkan dana bagi kerjakerja penyelenggaraan kenderaan merangkumi peruntukan berjumlah RM juta katanya,anger
Selain selain isu penyelenggaran kenderaan Kor Ming turut mengumumkan peruntukan sebanyak RMjuta untuk diagihkan kepada PBS di seluruh negara,anger
Sebelum ini PBS terima RM dan dengan peruntukan baharu ini ia akan dinaikkan sehingga RM bagi setiap pasukan,anger
Bagaimanapun ia hanya diberikan kepada pasukan yang aktif membantu,anger
Bagi pasukan kurang memberikan bantuan saya serahkan kepada Ketua Pengarah JBPM membuat keputusan katanya,fear
Sementara itu ketika sesi taklimat Nor Hisham memaklumkan bagi menghadapi MTL  JBPM akan beroperasi dengan kekuatan seramai  pegawai dan anggota dengan dibantu  Pegawai Bomba Bantuan PBB dan  PBS yang terdiri daripada  pasukan di seluruh negara,fear
Katanya pembekuan cuti  peratus membabitkan pegawai dan anggota JBPM negeri terbabit dalam MTL yang berkuat kuasa bermula  Disember lalu dan pertukaran syif bekerja dari  jam ke  jam,anger
Ia membabitkan anggota dari  balai bomba dan penyelamat BBP di Kelantan dan empat BBP di Terengganu,anger
Berdasarkan rekod jabatan sebanyak  kawasan sudah dikenalpasti berisiko dilanda banjir  kawasan berisiko terjadi kepala air dan  adalah kawasan cerun kritikal yang sentiasa dipantau katanya,anger
Menteri Perumahan dan Kerajaan Tempatan Nga Kor Ming kanan melihat peralatan jentera Urban Search and Rescue USAR  di Balai Bomba Jalan Hang Tuah Kuala Lumpur hari ini,fear
Turut hadir Ketua Pengarah Jabatan Bomba dan Penyelamat Malaysia Datuk Nor Hisham Mohammad kiri,anger
For NSTPAsyraf Hamzah,anger
RM juta diluluskan tambah baik perkhidmatan pengangkutan awam KUALA LUMPUR Mesyuarat Jawatankuasa Kabinet Mengenai Keselamatan dan Kesesakan Jalan Raya JKMKKJR hari ini meluluskan peruntukan RM juta bagi menambah baik perkhidmatan pengangkutan awam menjelang Kepengerusian ASEAN  dan Tahun Melawat Malaysia  Timbalan Perdana Menteri Datuk Seri Dr Ahmad Zahid Hamidi berkata mesyuarat berkenaan diadakan untuk meneliti isuisu utama berkaitan keselamatan jalan raya dan merangka inisiatif penyelesaian komprehensif,anger
Beliau yang juga Pengerusi JKMKKJR berkata peruntukan itu adalah sebagaimana diumumkan dalam Belanjawan  dengan fokus utama ialah menggalakkan penggunaan pengangkutan awam khususnya di Lembah Klang dan bandarbandar utama,anger
Prasarana Malaysia Berhad memperkenalkan perkhidmatan Demand Responsive Transit DRT sejak Jun  untuk meningkatkan kesalinghubungan awal dan akhir perjalanan,anger
Setakat ini dengan  van beroperasi masa menunggu pelanggan berjaya dikurangkan daripada  kepada  minit,anger
Selain itu pelaksanaan Lorong Khas Bas sejak  Julai  di Jalan Ampang Jalan Genting Klang dan Jalan Klang Lama telah meningkatkan jumlah penumpang harian memendekkan masa perjalanan dan meningkatkan kelajuan komersial katanya dalam satu kenyataan,anger
Ahmad Zahid memaklumkan kejayaan pelaksanaan Lorong Khas Bas mendorong ia diperluaskan ke laluan baharu di Lembah Klang serta di Georgetown Pulau Pinang mulai November lalu,anger
Ini termasuk RM juta diperuntukkan bagi peluasan Lorong Khas Bas di Jalan Ipoh Jalan Cheras dan Jalan Gombak sepanjang  kilometer katanya,anger
Dalam pada itu mesyuarat berkenaan turut mewajibkan pemasangan alat pengehad kelajuan ke atas  bas kategori Completely Knocked Down CKD mulai  Januari  Beliau berkata perkara itu akan diwajibkan menerusi Prosedur Kelulusan Jenis Kenderaan VTA bertujuan meningkatkan pematuhan had laju dan mengurangkan risiko kemalangan membabitkan kenderaan komersial,anger
Statistik hingga November  menunjukkan sebanyak  kematian akibat nahas jalan raya dengan purata  kematian sehari di mana  daripadanya adalah pengguna motosikal,anger
Antara penyebab utama kemalangan maut ialah kecuaian sendiri membabitkan  kes cuai keluarmasuk simpang jalan susur  cuai memotong atau menukar laluan  dan lekaberanganmengantuk  katanya,anger
Ahmad Zahid berkata data itu menyerlahkan kepentingan penguatkuasaan undangundang dan penambahbaikan infrastruktur jalan raya,anger
Selain itu beliau berkata kerajaan juga memberi perhatian serius kepada trend kemalangan meningkat yang berpunca daripada pemandu berada bawah pengaruh dadah,anger
Mesyuarat juga bersetuju untuk memperkukuhkan kerjasama antara agensi dengan melaksanakan kajian menyeluruh yang diterajui Institut Penyelidikan Keselamatan Jalan Raya Malaysia MIROS,fear
Ini termasuk perkongsian data serta sesi libat urus untuk memastikan pendekatan lebih berkesan dalam menangani isu keselamatan dan kesesakan jalan raya katanya,anger
Ahmad Zahid menjelaskan kerajaan yakin inisiatifinisiatif terbabit jika dilaksanakan mengikut perancangan mampu meningkatkan kualiti perkhidmatan pengangkutan awam negara,anger
Ia juga akan menarik lebih ramai rakyat untuk beralih kepada penggunaan pengangkutan awam sekali gus mengurangkan kesesakan dan meningkatkan keselamatan jalan raya katanya,anger
Gambar fail Foto hiasan,anger
Rumah sendiri naik air tetap bantu pindahkan penduduk terjejas CHUKAI Seorang lelaki sanggup meredah banjir untuk membantu membawa penduduk ke pusat pemindahan sementara PPS dengan selamat biar pun rumah sendiri ditenggelami banjir,anger
Dengan menggunakan kenderaan pacuan empat roda miliknya Mohamad Amirul Hafizi Mohamad  mengetepikan rasa penat apabila berulang alik meredah banjir bagi membawa penduduk terjejas ke PPS sejauh kirakira dua kilometer dari rumahnya di Kampung Baru Tok Kaya Kanan Kemasik di sini,anger
Menurutnya dia bersama beberapa rakan melakukan kerja amal berkenaan di beberapa kawasan kampung sekitar yang terjejas banjir sejak enam tahun lalu,anger
Setiap kali tiba musim Monsun Timur Laut MTL saya dan beberapa rakan tidak terkecuali daripada menjadi mangsa banjir,anger
Banjir gelombang kedua ini rumah saya ditenggelami air sedalam hampir satu meter,anger
Saya akan pindahkan dahulu isteri Zarina Ahmad Zainudin  dan tiga anak Nur Mariam Arissa  Nur Zara Medinna  dan Mohammad Naqeeb  ke rumah ibu yang tidak terjejas banjir sebelum keluar menyelamatkan penduduk katanya,anger
Mohamad Amirul Hafizi berkata kerja amal dilakukan secara berpasukan atas nama Taxes X Team,anger
Katanya selain membantu penduduk setempat pasukanjuga akan membantu mangsa terjejas banjir di negeri lain,anger
Mohamad Amirul Hafizi Mohamad membawa mangsa banjir ke PPS berhampiran dengan menggunakan kenderaan pacuan empat roda miliknya di Kampung Baru Kemasik,anger
Foto NSTPGhazali Kori,anger
Tewas undi belah bahagian cubaan pembangkang gagalkan RUU Keselamatan dalam Talian  hampa KUALA LUMPUR  Hasrat pembangkang menggagalkan Rang UndangUndang RUU Keselamatan dalam Talian  menemui jalan buntu apabila undi belah bahagian yang dijalankan tidak memihak kepada gabungan itu,anger
Mengikut undian sejumlah  Ahli Parlimen mengundi bersetuju dengan RUU berkenaan untuk diluluskan pada bacaan kali kedua manakala  lagi sebaliknya dan baki  lagi tidak hadir,anger
Perkara itu diumumkan Yang Dipertua Dewan Rakyat Tan Sri Johari Abdul ketika mengendalikan undian terbabit,anger
Lebih banyak undi bersetuju maka RUU Keselamatan dalam Talian  diluluskan katanya,anger
Terdahulu Ahmad Fadhli Shaari PNPasir Mas memohon supaya undi belah bahagian dibuat selepas Menteri di Jabatan Perdana Menteri UndangUndang dan Reformasi Institusi Datuk Seri Azalina Othman Said menggulung perbahasan RUU terbabit,happy
Beliau mengemukakan permohonan itu selepas permintaan untuk merujuk RUU berkenaan kepada Jawatankuasa Pilihan Khas JKPK Parlimen mengikut Peraturan  ditolak Timbalan Yang Dipertua Dewan Rakyat  Alice Lau Kiong Yieng,anger
Permohonan itu menyebabkan persidangan Dewan Rakyat ditangguhkan selama  minit bagi membolehkan Ahli Parlimen keduadua blok masuk ke dewan untuk mengundi,anger
Sejurus keputusan undi belah bahagian diumumkan Datuk Seri Dr Ronald Kiandee PNBeluran membangkitkan Peraturan  dibacakan bersekali dengan Peraturan  mempersoalkan keputusan Alice sebelum itu yang menolak permohonan Ahmad Fadhli untuk merujuk RUU ini ke Jawatankuasa Pilihan Khas JKPK Parlimen,surprise
saya ingin penjelasan mengenai keputusan Timbalan Yang Dipertua Alice untuk merujuk RUU ini ke Jawatankuasa Pilihan Khas JKPK Parlimen,love
Beliau menyatakan ia perlu dibuat melalui notis tetapi mengikut Peraturan  sebelum bacaan kali kedua RUU boleh dirujuk ke jawatankuasa tanpa notis,anger
Mohon penjelasan terhadap tafsiran Peraturan  dan Peraturan  katanya,anger
Mengulas perkara itu Johari menjelaskan pihaknya akan meneliti keputusan Alice yang menolak permohonan Ahmad Fadhli itu,anger
Terdahulu Azalina ketika penggulungan RUU berkata pemakaian rang undangundang berkenaan adalah ke atas penyedia platform media sosial bukannya rakyat yang menjadi pengguna,anger
Kalau kita wakil rakyat di dalam dewan ini Dewan Rakyat sibuk mahu melindungi hak syarikat saya minta maaf kerana bagi kerajaan Madani kita melihat syarikat memiliki wakil mencukupi,anger
Dia syarikat ada duit bernilai jutaan ringgit boleh cari peguam pergi tribunal dan pelbagai lagi,anger
Namun rakyat setiap hari yang kita bercakap mengenai kanakkanak,anger
RUU ini berbeza dengan Akta Suruhanjaya Komunikasi dan Multimedia Malaysia  Akta Suruhanjaya Komunikasi dan Multimedia  Akta  pula dilihat sebagai abang dan RUU ini ialah adik memfokuskan kepada syarikat yang memberikan perkhidmatan katanya,anger
Kes Abang Bas sebagai contoh    Mengetengahkan kes Abang Bas sebagai contoh Azalina berkata peruntukan perundangan sedia ada tidak mempunyai kuasa untuk segera menurunkan kandungan berkenaan eksploitasi kanakkanak secara sertamerta,anger
Dari satu akaun TikTok berkenaan beliau Abang Bas mempunyai  pengikut dan dalam keadaan itu muka kanakkanak yang keluar disiarkan dalam kandungan Abang Bas siapa nak turunkan,anger
Kita boleh laporkan kepada MCMC Suruhanjaya Komunikasi dan Multimedia polis boleh bertindak tetapi sistem ini lambat dan tak boleh buat menurunkan kandungan berkaitan eksploitasi kanakkanak secara sertamerta,sadness
